submission_id,problem_id,user_id,date,language,original_language,filename_ext,status,cpu_time,memory,code_size,accuracy,status_in_folder,code,label,LLM
s301918693,p03665,u063052907,1553342394,Python,Python (3.4.3),py,Accepted,17.0,2940.0,233,,Accepted,"N, P = map(int, input().split())
lst_A = list(map(int, input().split()))
lst_odd_even = [x%2 for x in lst_A]

if 1 in lst_odd_even:
    ans = 2 ** (N-1)
else:
    if P == 0:
        ans = 2 ** N
    else:
        ans = 0

print(ans)
",0,Human
s977021170,p04001,u392029857,1553126351,Python,Python (3.4.3),py,Runtime Error,18.0,3064.0,870,,Runtime,"s = input()
op = ['','+']
if len(s) == 1:
    print(s)
else:
    s = s + 'X'*(10 -len(s))
    ans = []
    for a in op:
        for b in op:
            for c in op:
                for d in op:
                    for e in op:
                        for f in op:
                            for g in op:
                                for h in op:
                                    for i in op:
                                        　　　ans.append(s[0]+a+s[1]+b+s[2]+c+s[3]+d+s[4]+e+s[5]+f+s[6]+g+s[7]+h+s[8]+i+s[9])
    for i in range(len(ans)):
        for j in range(len(ans[i])):
            if ans[i][j] == 'X':
                if ans[i][j-1] == '+':
                    ans[i] = ans[i][:j-1]
                else:
                    ans[i] = ans[i][:j]
                break
    sums = 0
    for i in set(ans):
        sums += eval(i)
    print(sums)
",0,Human
s443388264,p02842,u251075661,1575255228,Python,Python (3.4.3),py,Runtime Error,31.0,3064.0,288,,Runtime,"import math
 
n = int(input())
answers = []

if n == 0:
  print(':(')
else:
  for i in range(1, n):
    if math.floor(i * 1.08) == n:
      answers.append(i)
      break
  else:
    print(':(')
  
  if len(answers) == 1:
    print(answers[0])
  else:
    print(answers[len(answers) // 2])",0,Human
s717222891,p03700,u786082266,1496548542,Python,Python (2.7.6),py,Accepted,888.0,18580.0,496,,Accepted,"import numpy as np

n, a, b = map(int, raw_input().split())
l = []

for i in range(n):
	l.append(input())
ll = np.array(l)
ll.sort()
ll = ll[::-1]

# print count
def solve(count, hpList):
	q = hpList - b * count
	t = q > 0

	if a > b:
		p = (q - 1) / (a - b) + 1
	else:
		p = q
	p = p[p > 0]
	if p.sum() <= count:
		return True
	else:
		return False

l = 1
r = ll[0] / b + 1
while r - l > 1:
	m = (l + r) / 2
	if solve(m, ll):
		r = m
	else:
		l = m

if r == 2:
	if solve(1, ll):
		r = 1

print r",0,Human
s582512835,p02988,u813452457,1569350140,Python,Python (3.4.3),py,Runtime Error,18.0,3060.0,182,,Runtime,"n = int(input())

li = list(map(int,input().split()))

co = 0

for i in range(1,len(li)-1):
  work = sort([li[i-1],li[i],li[i+1]])

  if work.index(li[i]) == 1:
    co += 1
print(co)",0,Human
s150216670,p02700,u321605735,1598402153,Python,Python (3.8.2),py,Accepted,24.0,9144.0,266,,Accepted,"d_pre=input().split()
d=[int(s) for s in d_pre]
A=d[0]
B=d[1]
C=d[2]
D=d[3]
for i in range(210):
    if i%2==0:
        C-=B
        if C<=0:
            print(""Yes"")
            break
    else:
        A-=D
        if A<=0:
            print(""No"")
            break",0,Human
s111309976,p03829,u825685913,1601401537,Python,Python (3.8.2),py,Runtime Error,27.0,9148.0,164,,Runtime,"l = list(map(int, input().split()))
ans = 0
for i in range(n-1):
    dx = a * (l[i+1] - l[i])
    if b < dx:
        ans += b
    else:
        ans += dx
print(ans)",0,Human
s795893010,p02595,u697615293,1596417549,Python,Python (3.8.2),py,Wrong Answer,998.0,116652.0,251,,Wrong,"
a,b = input().split()
a = int(a)
b = int(b)
xy = [map(int, input().split()) for _ in range(a)]
x, y = [list(i) for i in zip(*xy)]

ans = 0

for i in range(a):
    if (x[i]**2 + y[i]**2)**0.5 >= b:
        ans +=1
    else:
        continue
print(ans)",0,Human
s365734527,p03475,u253759478,1531712447,Python,Python (3.4.3),py,Accepted,81.0,3064.0,391,,Accepted,"n = int(input())

c, s, f = [], [], []
for _ in range(n - 1):
    temp = [int(_) for _ in input().split()]
    c.append(temp[0])
    s.append(temp[1])
    f.append(temp[2])

for i in range(n):
    answer = 0
    for j in range(i, n - 1):
        if answer < s[j]:
            answer = s[j] + c[j]
        else:
            answer = ((answer - 1) // f[j] + 1) * f[j] + c[j]
    print(answer)
",0,Human
s925222685,p03294,u657913472,1532230293,Python,Python (3.4.3),py,Accepted,18.0,3188.0,50,,Accepted,"print(-int(input())+sum(map(int,input().split())))",0,Human
s355543813,p03126,u252964975,1587839140,Python,Python (3.4.3),py,Runtime Error,149.0,12448.0,265,,Runtime,"import numpy as np
N,M=map(int, input().split())
tabelist = np.zeros(N)
for i in range(N):
  c=list(map(int, input().split()))
  for k in range(1,c[0]+1):
    tabelist[c[k]-1] = tabelist[c[k]-1] + 1
#    print(i,k,tabelist)
print(len([1 for x in tabelist if x==N]))",0,Human
s532138079,p03496,u713023102,1512970076,Python,Python (2.7.6),py,Wrong Answer,12.0,2696.0,665,,Wrong,"n = int(raw_input())
a = map(int,raw_input().split("" ""))

ans = []
aa = sorted(a)

if aa[0] < 0 and aa[n-1] > 0:
  bt = aa[0]
  up = aa[n-1]
  if abs(bt) > abs(up):
    r = a.index(bt)
    for x in range(n):
      if x != r:
        a[x] += bt
        ans.append([r+1,x+1])
  else:
    r = a.index(up)
    for x in range(n):
      if x != r:
        a[x] += up
        ans.append([r+1,x+1])

aa = sorted(a)

if aa[0] > 0: # all plus!
  for x in range(n-1):
    a[x+1] += a[x]
    ans.append([x+1,x+2])
elif aa[n-1] < 0: # all minus!
  for x in range(n-1,0,-1):
    a[x] += a[x-1]
    ans.append([x,x+1])

print len(ans)
for q in ans:
  print ""%d %d"" % (q[0],q[1])

",0,Human
s908472176,p03844,u096186754,1569354307,Python,Python (3.4.3),py,Runtime Error,18.0,2940.0,79,,Runtime,"a = input()
b = input()
c = input()

if b == '+':
	print(a+b)
else:
	print(a-b)",0,Human
s742388991,p03061,u911575040,1566051408,Python,Python (3.4.3),py,Runtime Error,17.0,3060.0,177,,Runtime,"from math import gcd 
from functools import reduce
n=int(input())
a=list(map(int,input().split()))
ans=0
for i in range(n):
    ans=max(ans,reduce(gcd,a[:i]+a[i+1:]))
print(ans)",0,Human
s042191156,p03696,u568789901,1588050121,Python,Python (3.4.3),py,Wrong Answer,20.0,3188.0,1223,,Wrong,"N=int(input())
A=input()
def check_l(A):
    for i in range(1,len(A)+1):
        if not i==len(A):
            if A[-i]==""("":
                pass
            else:
                return i
        elif i==len(A):
            if A[-i]==""("":
                return 0
            else:
                return i
def check_t(A):
    for i in range(0,len(A)):
        if not i==len(A)-1:
            if A[i]=="")"":
                pass
            else:
                return i
        elif i==len(A)-1:
            if A[i]=="")"":
                a=len(A)
                return a
            else:
                return i
def all(A,C):
    if check_l(A)==0:
        for i in range(N):
            A=A+"")""
    elif not check_l(A)==0:
        for i in range(check_l(A)-1):
            A=A+"")""
            C=C+"")""

    if check_t==len(A):
        for i in range(N):
            A=""(""+A
    else:
        for i in range(check_t(A)):
            A=""(""+A
            C=""(""+C

    for i in range(len(A)):
        if ""()"" in A:
            A=A.replace(""()"","""")
        else:
            break
    return [A,C]

X=[A,A]

for i in range(N):
    if X[0]=="""":
        print(X[1])
        break
    else:
        [X[0],X[1]]=all(X[0],X[1])
",0,Human
s698019636,p03672,u858136677,1507816913,Python,Python (3.4.3),py,Runtime Error,20.0,3188.0,220,,Runtime,"s = str(input())
n = len(s)
s = s.rstrip(s[n-1])
for i in range(n):
	a = len(s)
	if (a % 2) == 0:
		ss = s[0:a//2]
		if s.count(ss) == 2:
			print(a)
			break
		else:
			s = s.rstrip(s[a-1])
	else:
		s = s.rstrip(s[a-1])",0,Human
s430494951,p03838,u962718741,1594048743,Python,Python (3.8.2),py,Wrong Answer,31.0,9104.0,355,,Wrong,"def main():
    x, y = map(int, input().split())
    A = abs(abs(x) - abs(y))

    if x < 0 and y < 0 and x < y:
        B = 0
    elif x < 0 and y < 0 and x > y:
        B = 2
    elif x >= 0 and y >= 0:
        if x < y:
            B = 0
        else:
            B = 2
    else:
        B = 1

    print(A + B)


if __name__ == ""__main__"":
    main()
",0,Human
s653985217,p04000,u842689614,1567054276,Python,Python (3.4.3),py,Wrong Answer,2565.0,64016.0,4577,,Wrong,"import sys
input = sys.stdin.readline

H,W,N=map(int,input().split())
ab=[tuple(map(int,input().split())) for i in range(N)]
ab.sort()

r_b=[0]

r_b_app=r_b.append
for i in range(1,N):
  if ab[i][0]!=ab[i-1][0]:
    r_b_app(i)

if N>0:
  r_b_app(N)
rows=tuple(ab[b][0] for b in r_b if b<N)

cols=tuple(tuple(ab[j][1] for j in range(r_b[i],r_b[i+1])) for i in range(len(r_b)-1))

rN=len(cols)


ched_box0=[[[False]*3 for k in range(3)] for j in range((len(cols[0]) if 0<rN else 0))]
ched_box1=[[[False]*3 for k in range(3)] for j in range((len(cols[1]) if 1<rN else 0))]
ched_box2=[[[False]*3 for k in range(3)] for j in range((len(cols[2]) if 2<rN else 0))]

dic_cn0=dict(zip(cols[0],list(range(len(cols[0]))))) if 0<rN else {}
dic_cn1=dict(zip(cols[1],list(range(len(cols[1]))))) if 1<rN else {}
dic_cn2=dict(zip(cols[2],list(range(len(cols[2]))))) if 2<rN else {}

area_n=[0]*9

count=[[1]*3 for i in range(3)]
find_cn=[0]*12

for rn in range(rN):
  cN=len(cols[rn])
  row=rows[rn]

  if rn!=0:
    ched_box0=ched_box1
    dic_cn0=dic_cn1
    ched_box1=ched_box2
    dic_cn1=dic_cn2
    if rn<rN-2:
      cN2_range=range(len(cols[rn+2]))
      ched_box2=[[[False]*3 for k in range(3)] for j in cN2_range]
      dic_cn2=dict(zip(cols[rn+2],list(cN2_range)))

  if (rows[rn+1] is row+1 if rn<rN-1 else False):
    row1=row+1
    if (rows[rn+2] is row+2 if rn<rN-2 else False):
      row2=row+2
    else:
      row2=None
  elif (rows[rn+1] is row+2 if rn<rN-1 else False):
    row1=row+2
    row2=None
  else:
    row1=None
    row2=None
  
  for cn in range(cN):
    col=cols[rn][cn]
    ched_box=ched_box0[cn]
    
    box_row_0_col=[]
    box_row_1_col=[]
    box_row_2_col=[]
    for box_col in range(3):
      if not ched_box[0][box_col]:
        if col-2+box_col>=1 and col+box_col<=W and row-2>=1 and row<=H:
          box_row_0_col.append(box_col)
        else:
          ched_box[0][box_col]=True
      if not ched_box[1][box_col]:
        if col-2+box_col>=1 and col+box_col<=W and row-2+1>=1 and row+1<=H:
          box_row_1_col.append(box_col)
        else:
          ched_box[1][box_col]=True
      if not ched_box[2][box_col]:
        if col-2+box_col>=1 and col+box_col<=W and row-2+2>=1 and row+2<=H:
          box_row_2_col.append(box_col)
        else:
          ched_box[2][box_col]=True



          
          
    find_rowcol=[]

    find_rowcol_app=find_rowcol.append
    find_cn_n=0

    if (col+1 in dic_cn0 if col+1<=W else False):
      find_rowcol_app((row,col+1))
      find_cn[find_cn_n]=dic_cn0[col+1]
      find_cn_n+=1
    if (col+2 in dic_cn0 if col+2<=W else False):
      find_rowcol_app((row,col+2))
      find_cn[find_cn_n]=dic_cn0[col+2]
      find_cn_n+=1
    if (row1<=H if row1 is not None else False):
      for ch_col in range(max(col-2,1),min(col+3,W+1)):
        if ch_col in dic_cn1:
          find_rowcol_app((row1,ch_col))
          find_cn[find_cn_n]=dic_cn1[ch_col]
          find_cn_n+=1
    if (row2<=H if row2 is not None else False):
      for ch_col in range(max(col-2,1),min(col+3,W+1)):
        if ch_col in dic_cn2:
          find_rowcol_app((row2,ch_col))
          find_cn[find_cn_n]=dic_cn2[ch_col]
          find_cn_n+=1
            
    #del dic_cn0[col]
        
    for i,(find_row,find_col) in enumerate(find_rowcol):
      
      if find_row is row:
        ch_rn=0
        ch_cn=find_cn[i]
      elif find_row is row1:
        ch_rn=1
        ch_cn=find_cn[i]
      elif find_row is row2:
        ch_rn=2
        ch_cn=find_cn[i]
      
      for box_row in range(find_row-row,3):


        for box_col in range(max(find_col-col,0),min(3,3+find_col-col)):
          if not ched_box[box_row][box_col]:
            count[box_row][box_col]+=1
            if ch_rn is 0:
              ched_box0[ch_cn][box_row-find_row+row][box_col-find_col+col]=True
            elif ch_rn is 1:
              ched_box1[ch_cn][box_row-find_row+row][box_col-find_col+col]=True
            else:
              ched_box2[ch_cn][box_row-find_row+row][box_col-find_col+col]=True

    #for box_row in range(3):
    #  for box_col in range(3):
    #    if not ched_box[box_row][box_col]:
    #      area_n[count[box_row][box_col]-1]+=1
    #      count[box_row][box_col]=1
    for box_col in box_row_0_col:
      area_n[count[0][box_col]-1]+=1
      count[0][box_col]=1
    for box_col in box_row_1_col:
      area_n[count[1][box_col]-1]+=1
      count[1][box_col]=1
    for box_col in box_row_2_col:
      area_n[count[2][box_col]-1]+=1
      count[2][box_col]=1

print((W-2)*(H-2)-sum(area_n))
for i in range(9):
  print(area_n[i])

",0,Human
s743054218,p03060,u661439250,1556418486,Python,Python (3.4.3),py,Wrong Answer,17.0,3064.0,541,,Wrong,"N = int(input())
V = list(map(int, input().split()))
C = list(map(int, input().split()))
ans_max = 0

for j in range(N-1):
    for i in range(j+1, N):
        X = V[j]+V[i]
        Y = C[j]+C[i]
        ans = X-Y

        if ans_max < ans:
            ans_max = ans

        if N-i < 2:
            for f in range(i+1, N):
                X = V[j] + V[i]+V[f]
                Y = C[j] + C[i]+C[f]
                ans = X - Y
                if ans_max < ans:
                    ans_max = ans

        else:
            break

print(ans_max)",0,Human
s518982132,p02766,u728120584,1582423757,Python,Python (3.4.3),py,Wrong Answer,17.0,2940.0,77,,Wrong,"N, K = map(int, input().split())
i = 0
while N > K ** i:
    i += 1
print(i)
",0,Human
s725707417,p03222,u936985471,1591234855,Python,Python (3.4.3),py,Accepted,20.0,3064.0,2060,,Accepted,"# |-| | | | |
# のように一番左の一本が決まったとき、残りの
#     | | | |
# には、線を引く場所が3つある
# 線を引く場所がN個あるときの線の引き方の組み合わせは
# A[1] = 2, A[2] = 3, A[N] = A[N - 2] + A[N - 1]
# のほぼフィボナッチ数列
# 2,3,5,8,13...
# これをあらかじめ最大数ぶん求めておく
# 横棒W本に対して、W - 1個の間隔があり、そのうち端の2か所が埋まった状態が最大なのでW - 3
# これを求める

import sys
readline = sys.stdin.readline

DIV = 10 ** 9 + 7
H,W,K = map(int,readline().split())

P = [0] * max(W - 2 + 1,3)
P[1],P[2] = 2,3
for i in range(3, len(P)):
  P[i] = P[i - 1] + P[i - 2]
  
# [0, 2, 3, 5, 8, 13, 21, 34, ...]

# 通らない線は上記で算出できるので、通る線を考える
# 上からi段目まで終えた時点で、縦棒jにいるときの場合の数でDPする

dp = [[0 for j in range(W)] for i in range(H + 1)]

dp[0][0] = 1 # 上から0段目を終えた時点(まだ何もしていない)ときに0にいるので1通り

def calc(L,R): # LとRの間に線を引いた場合の、残りの線の引き方
  res = 1
  if 1 < L:
    # | | |-| Lが2のときはじめてスペースが1 (L - 1)できる
    res *= P[L - 1]
    res %= DIV
  if (W - 1) - (R + 1) >= 1:
    # |-| | | R + 2 = W - 1のときはじめてスペースが1(W - R)できる
    res *= P[(W - 1) - (R + 1)]
    res %= DIV
  return res
  
# 右に移動する、左に移動する、何もしない、の3通りでDP
for i in range(H):
  for j in range(W):
    # 右に移動する
    if j + 1 < W:
      dp[i + 1][j + 1] += dp[i][j] * calc(j, j + 1)
      dp[i + 1][j + 1] %= DIV
    # 左に移動する
    if j - 1 >= 0:
      dp[i + 1][j - 1] += dp[i][j] * calc(j - 1,j)
      dp[i + 1][j - 1] %= DIV
    # 何もしない
    dp[i + 1][j] += dp[i][j] * calc(j,j) # 左端も右端も同じ
    dp[i + 1][j] % DIV
    
# i = H段目まで終えた時点で、j = K - 1にいる場合の数
print(dp[H][K - 1] % DIV)",0,Human
